dataset,meta-estimator,outcome_model,params_outcome_model,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,ate_mean_abs_error,ate_bias,ate_abs_bias,ate_squared_bias,ate_variance,ate_std_error,ate_mse,ate_rmse,mean_ite_bias,mean_ite_abs_bias,mean_ite_squared_bias,mean_ite_variance,mean_ite_std_error,mean_ite_mse,mean_ite_rmse,mean_pehe_squared,mean_pehe,std_of_ite_bias,std_of_ite_abs_bias,std_of_ite_squared_bias,std_of_ite_variance,std_of_ite_std_error,std_of_ite_mse,std_of_ite_rmse,std_of_pehe_squared,std_of_pehe,time,param_alpha,param_C,param_svm__C,param_n_neighbors,param_max_depth,prop_score_model,params_prop_score_model,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,mean_test_f1,std_test_f1,rank_test_f1,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.0001},-16520.17,207.58,1.0,-8600.6,138.82,10.0,-9105.08,139.99,10.0,-96956572.59,2884496.57,10.0,-9845.37,147.37,10.0,-0.03,0.01,10.0,6371.5,-6371.5,6371.5,40596067.26,579995.34,761.57,41176062.6,6416.86,-6356.15,6912.8,81689370.57,579995.34,761.57,82269365.91,7041.34,82269365.91,9054.37,6425.63,5822.59,107819595.4,0.81,0.0,107819595.03,5717.42,9759615.86,536.43,0.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.001},-16520.88,207.61,2.0,-8600.33,138.81,9.0,-9104.31,140.01,9.0,-96951485.97,2884237.43,9.0,-9845.11,147.36,9.0,-0.03,0.01,9.0,6371.72,-6371.72,6371.72,40598788.45,580265.72,761.75,41179054.17,6417.09,-6356.36,6912.67,81686070.25,580265.72,761.75,82266335.97,7041.26,82266335.97,9054.19,6425.16,5822.47,107814624.23,8.11,0.01,107814620.54,5717.25,9762213.01,536.59,0.64,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.01},-16528.38,208.49,3.0,-8597.69,138.72,8.0,-9097.03,140.79,8.0,-96899866.6,2884088.36,8.0,-9842.49,147.39,8.0,-0.03,0.01,8.0,6372.17,-6372.17,6372.17,40604585.22,581543.81,762.59,41186129.03,6417.64,-6356.82,6910.33,81631757.61,581543.81,762.59,82213301.42,7039.24,82213301.42,9051.22,6420.48,5820.58,107744970.04,80.2,0.05,107744933.81,5715.11,9774428.36,537.4,0.79,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.1},-16609.77,204.08,4.0,-8571.1,138.41,7.0,-9018.34,139.77,7.0,-96402914.04,2870473.09,7.0,-9817.21,147.06,7.0,-0.02,0.01,7.0,6383.48,-6383.48,6383.48,40748880.25,594494.27,771.03,41343374.52,6429.88,-6368.13,6891.43,81180025.39,594494.86,771.03,81774520.24,7023.56,81774520.24,9026.45,6373.93,5804.16,107131362.4,789.54,0.51,107130978.16,5695.98,9895739.4,545.58,0.71,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 1.0},-17391.11,163.1,5.0,-8314.68,135.3,6.0,-8278.54,129.63,6.0,-91773752.78,2827381.77,6.0,-9578.52,148.45,6.0,0.02,0.02,6.0,6479.21,-6479.21,6479.21,41980099.0,638962.69,799.35,42619061.69,6528.33,-6463.85,6748.1,76959296.81,639021.5,799.37,77598318.31,6893.3,77598318.31,8789.38,5931.1,5605.58,101041625.9,8434.55,5.28,101037485.73,5484.6,10377994.61,587.43,0.88,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 10.0},-22858.84,168.68,6.0,-6637.56,124.69,5.0,-5281.89,206.56,5.0,-67660477.72,2468255.89,5.0,-8223.98,150.56,5.0,0.28,0.02,5.0,6659.87,-6659.87,6659.87,44353861.77,669907.56,818.48,45023769.33,6709.98,-6644.52,6734.07,56674388.67,679367.42,822.94,57353756.09,6808.96,57353756.09,7539.19,3539.04,3365.52,58362218.11,76006.51,46.3,58347766.0,3315.4,10893490.71,717.25,0.64,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 100.0},-25816.26,183.46,8.2,-5078.48,117.65,4.0,-3324.1,118.24,4.0,-53723961.0,2379776.01,2.6,-7327.33,162.67,2.6,0.43,0.02,2.6,5446.87,-5446.87,5446.87,29668429.96,909531.26,953.69,30577961.22,5529.73,-5431.52,5463.32,36439433.92,978490.04,977.96,37417923.96,5593.71,37417923.96,6056.96,2634.01,2567.41,29387215.09,317241.25,148.6,29377193.49,2475.54,10201176.87,855.05,0.66,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 1000.0},-25809.5,280.96,7.8,-4674.35,135.15,2.8,-2639.49,120.53,3.0,-53128852.03,2725045.25,1.0,-7285.69,187.83,1.0,0.43,0.03,1.0,4406.92,-4406.92,4406.92,19420952.23,2108407.68,1452.04,21529359.91,4639.97,-4391.57,4560.04,27296006.48,2446251.39,1539.13,29742257.87,4963.09,29742257.87,5326.08,2830.22,2549.91,23375929.68,887755.69,278.08,23169981.73,2260.54,11968148.08,1172.64,0.82,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 10000.0},-26229.08,740.07,9.0,-4613.67,137.52,1.0,-2496.22,132.48,1.0,-53461742.22,2790060.66,2.4,-7308.38,191.72,2.4,0.43,0.03,2.4,2948.9,-2948.9,2948.9,8695991.98,2317369.51,1522.29,11013361.49,3318.64,-2933.54,3581.26,17338654.65,4326244.59,1893.24,21664899.24,4376.03,21664899.24,4576.21,2955.16,2124.43,16394121.24,4419806.34,861.32,15107704.39,1585.97,7690782.93,850.4,1.4,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 100000.0},-26365.06,711.06,9.0,-4659.03,131.0,2.2,-2541.02,117.42,2.0,-54367470.28,2824740.68,4.0,-7369.97,192.49,4.0,0.42,0.03,4.0,2820.93,-2820.93,2820.93,7957647.74,879927.06,938.04,8837574.81,2972.81,-2805.58,3586.64,17419390.38,6057576.64,1858.18,23476967.02,4561.62,23476967.02,4837.72,3090.0,2134.35,16670090.9,11154646.65,1613.92,16523861.89,1633.57,2653704.03,270.9,28.17,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.0001},-16520.23,207.59,1.0,-8600.57,138.82,7.0,-9105.02,140.0,7.0,-96955990.62,2884470.12,7.0,-9845.34,147.37,7.0,-0.03,0.01,7.0,6371.52,-6371.52,6371.52,40596330.38,580030.5,761.6,41176360.88,6416.88,-6356.17,6912.78,81688840.5,580030.5,761.6,82268871.0,7041.33,82268871.0,9054.34,6425.57,5822.57,107818784.77,1.34,0.0,107818783.8,5717.39,9759928.33,536.45,0.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.001},-16521.5,207.72,2.0,-8600.03,138.8,6.0,-9103.73,140.04,6.0,-96945646.8,2883930.75,6.0,-9844.81,147.35,6.0,-0.03,0.01,6.0,6371.8,-6371.8,6371.8,40599795.63,580536.58,761.93,41180332.21,6417.19,-6356.44,6912.4,81679150.64,580536.58,761.93,82259687.21,7041.05,82259687.21,9053.82,6424.55,5822.19,107805004.31,13.37,0.01,107804994.53,5716.93,9764594.43,536.74,0.86,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.01},-16534.98,210.3,3.0,-8594.77,138.63,5.0,-9091.64,142.37,5.0,-96841546.7,2886982.58,5.0,-9839.52,147.58,5.0,-0.03,0.01,5.0,6372.14,-6372.14,6372.14,40604105.85,582016.84,762.9,41186122.69,6417.64,-6356.78,6907.2,81552211.17,582016.86,762.9,82134228.03,7036.27,82134228.03,9046.82,6414.32,5817.45,107639073.29,127.41,0.08,107638979.19,5711.84,9776354.23,537.81,0.85,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.1},-16674.53,210.77,4.0,-8541.59,137.86,4.0,-8960.12,141.08,4.0,-95831917.77,2863209.17,4.0,-9788.08,147.14,4.0,-0.02,0.01,4.0,6388.93,-6388.93,6388.93,40818385.75,613960.93,783.56,41432346.68,6436.8,-6373.57,6865.13,80474645.59,613963.41,783.56,81088609.01,7001.47,81088609.01,8987.69,6312.86,5774.48,106152552.74,1322.48,0.84,106151553.49,5662.87,10054953.8,556.83,0.86,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 1.0},-18001.46,200.29,5.0,-8042.6,131.27,3.0,-7766.69,118.52,3.0,-86921039.45,2772236.71,3.0,-9321.72,149.49,3.0,0.08,0.02,3.0,6532.65,-6532.65,6532.65,42675555.41,590759.14,768.61,43266314.55,6577.71,-6517.3,6635.63,71473246.61,591010.55,768.72,72064257.15,6762.14,72064257.15,8468.66,5384.98,5238.48,92428836.63,13738.19,8.95,92418954.36,5132.02,10017796.54,588.22,0.85,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 10.0},-24589.06,188.54,6.0,-5688.94,127.83,2.0,-3969.83,166.64,2.0,-58199489.85,2524630.55,1.8,-7626.86,165.5,1.8,0.38,0.02,1.8,6513.92,-6513.92,6513.92,42431139.0,629634.4,793.5,43060773.4,6562.07,-6498.57,6504.51,48275516.66,642659.14,798.92,48918175.8,6567.64,48918175.8,6955.86,2458.49,2442.72,35159763.79,108838.53,66.19,35115700.56,2405.05,10188425.48,730.86,0.87,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 100.0},-27100.47,764.45,7.0,-5336.69,120.97,1.0,-3641.66,139.98,1.0,-56516812.73,2145715.74,1.2,-7515.97,143.17,1.2,0.4,0.03,1.2,4613.74,-4613.74,4613.74,21286585.23,882375.6,939.35,22168960.84,4708.39,-4598.39,6496.44,60930756.61,1768204.98,1225.19,62698961.59,6713.51,62698961.59,7895.1,6307.58,4327.48,86801490.72,2047385.34,516.82,87266336.35,4198.54,9565848.39,605.24,0.89,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 1000.0},-262385.56,16231.11,8.0,-38284.59,797.17,8.0,-25333.52,581.37,8.0,-3005362892.78,172131796.47,8.0,-54794.56,1569.04,8.0,-30.97,1.85,8.0,5516.16,5516.16,5516.16,30428026.92,5868241.8,2422.45,36296268.72,6024.64,5531.51,58988.35,7088430089.72,263288334.22,9272.99,7351718423.94,61481.91,7351718423.94,85732.35,84010.91,60073.33,14024817232.47,861309943.15,13315.41,14151743573.96,59763.64,223144463.3,1296.86,0.96,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 10000.0},-2730378.05,144893.68,9.0,-387004.12,7355.59,9.0,-250487.61,6359.65,9.0,-314412950456.49,16837057290.61,9.0,-560507.46,15036.39,9.0,-3343.2,170.31,9.0,112526.08,112526.08,112526.08,12662117934.48,324856551.2,18023.78,12986974485.69,113960.41,112541.43,598860.92,736151501270.79,30329036733.12,97928.06,766480538003.91,623484.17,766480538003.91,875322.2,850579.76,614424.2,1471960056462.7,94818471876.74,144010.88,1490769231308.45,614612.09,30191374536.03,17076.08,1.04,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 100000.0},-27772276.86,1463343.36,10.0,-3875835.47,71208.64,10.0,-2509105.62,60265.48,10.0,-31741274307300.24,1635057611651.05,10.0,-5631945.0,145220.03,10.0,-337605.82,17062.79,10.0,606778.46,-231783.59,231783.59,53723631366.72,628178698256.55,792577.25,681902329623.26,825773.78,-231768.23,3435864.15,23522976387935.29,50015078790049.34,5168156.82,73538055177984.61,6253179.99,73538055177984.64,8569649.96,4844508.22,3423129.26,48811609255833.52,94096210483682.52,4827549.46,139240823541774.66,5868202.04,5271454146355.3,314888.57,1.07,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 0.0001},-28135.15,1639.76,9.8,-14813.74,295.11,10.0,-16459.52,591.72,10.0,-313579889.25,8046771.01,10.0,-17706.67,226.74,10.0,-2.34,0.13,10.0,7135.11,7135.11,7135.11,50909811.9,0.0,0.01,50909811.9,7135.11,7150.46,8184.06,92414833.03,0.0,0.01,92414833.03,8184.06,92414833.03,9613.26,6425.39,5043.41,84477098.9,0.0,0.0,84477098.9,5043.41,98.83,0.01,0.14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 0.001},-28130.88,1641.27,8.8,-14810.26,295.04,9.0,-16455.94,591.67,9.0,-313427410.65,8043116.47,9.0,-17702.36,226.7,9.0,-2.34,0.13,9.0,7130.09,7130.09,7130.09,50838220.27,0.0,0.05,50838220.27,7130.09,7145.45,8179.38,92309772.9,0.01,0.1,92309772.92,8179.38,92309772.92,9607.8,6422.8,5040.58,84383076.7,0.01,0.03,84383076.7,5040.58,987.73,0.05,0.13,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 0.01},-28088.29,1656.52,7.8,-14775.51,294.29,8.0,-16419.46,589.81,8.0,-311905447.83,8006729.51,8.0,-17659.33,226.22,8.0,-2.32,0.13,8.0,7079.94,7079.94,7079.94,50125614.0,0.28,0.53,50125614.28,7079.94,7095.3,8132.68,91263537.64,1.18,1.04,91263538.82,8132.68,91263538.82,9553.2,6396.9,5012.29,83446560.15,0.81,0.33,83446560.13,5012.29,9826.09,0.51,0.13,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 0.1},-27710.98,1777.3,5.8,-14431.57,286.92,7.0,-16028.7,567.39,7.0,-297032498.27,7651305.65,7.0,-17233.14,221.5,7.0,-2.16,0.12,7.0,6583.49,6583.49,6583.49,43342331.73,24.96,5.0,43342356.69,6583.49,6598.84,7671.87,81238595.82,122.68,10.46,81238718.5,7671.92,81238718.5,9013.25,6139.53,4730.86,74448940.69,97.13,3.64,74448926.53,4730.79,82883.32,4.6,0.13,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 1.0},-26891.34,2099.87,2.8,-11373.75,215.29,6.0,-12406.76,447.05,6.0,-179435550.95,4771322.87,6.0,-13394.05,177.61,6.0,-0.91,0.08,6.0,2130.54,2130.54,2130.54,4539199.19,2965.32,54.45,4542164.51,2131.24,2145.89,3610.15,18003613.53,6505.7,77.94,18010119.23,3612.52,18010119.23,4243.58,3660.43,2229.45,18012614.54,3264.36,20.78,18013721.27,2227.07,391761.21,46.21,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 10.0},-26821.88,1660.92,2.0,-4954.64,116.5,5.0,-2920.36,129.55,5.0,-55090580.58,2440204.9,5.0,-7419.52,165.93,5.0,0.41,0.03,5.0,6154.64,-6154.64,6154.64,37879599.25,47901.94,218.87,37927501.18,6158.53,-6139.29,6206.52,47536349.2,117941.62,320.49,47654290.82,6219.46,47654290.82,6898.95,3137.76,3002.58,35962802.13,76702.47,123.4,36005462.49,2995.43,3387855.87,242.4,0.13,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 100.0},-27122.55,1236.77,2.8,-4851.1,123.04,2.6,-2815.17,127.53,2.8,-53701057.38,2519477.16,2.0,-7324.96,173.37,2.0,0.43,0.03,2.0,4341.66,-4341.66,4341.66,18850045.81,3209358.91,1791.47,22059404.72,4696.74,-4326.31,4798.76,30966553.28,5002790.19,2096.47,35969343.48,5362.64,35969343.48,5727.9,3499.94,2817.52,28664502.46,3332755.01,779.49,30566234.02,2685.42,22257516.24,1777.78,0.13,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 1000.0},-27206.37,1256.1,4.0,-4849.91,124.5,2.2,-2809.51,127.76,1.8,-53702537.49,2523521.76,2.4,-7325.04,173.58,2.4,0.43,0.03,2.4,3010.0,-1705.38,1705.38,2908319.54,8372131.67,2893.46,11280451.21,3358.64,-1690.03,3293.55,15373569.48,15942385.65,3798.0,31315955.13,5238.22,31315955.13,5547.38,3537.99,2127.47,17233460.25,9607212.7,1231.9,23076316.66,1969.01,8115590.31,736.54,0.14,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 10000.0},-27242.33,1274.58,4.2,-4849.69,123.88,1.2,-2808.32,126.13,1.6,-53681330.3,2542593.72,1.6,-7323.6,174.97,1.6,0.43,0.03,1.6,3452.51,-2405.59,2405.59,5786843.64,10053954.22,3170.8,15840797.86,3980.05,-2390.23,3865.57,21042579.7,17684693.08,3987.93,38727272.79,5768.54,38727272.79,5995.41,3915.27,2469.8,22909281.47,10918897.97,1334.57,30472277.84,2334.78,21691121.22,1668.04,0.15,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,Standardized_LinearSVM,{'svm__C': 100000.0},-27631.49,1741.34,7.0,-4902.03,124.85,4.0,-2833.87,124.6,3.8,-54440321.28,2828524.61,4.0,-7374.87,193.15,4.0,0.42,0.03,4.0,3865.53,-1847.0,1847.0,3411402.98,18658968.72,4319.6,22070371.7,4697.91,-1831.64,3498.91,17349488.48,29388973.52,5061.86,46738462.0,6388.85,46738462.0,6559.66,3740.93,2259.89,19527053.45,20144244.44,1940.76,34192730.56,2433.32,30389110.3,1925.96,0.19,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 1},-26572.54,799.09,9.2,-6810.52,177.83,10.0,-4285.11,202.65,7.6,-99988297.92,4098959.37,10.0,-9996.23,204.54,10.0,-0.06,0.05,10.0,3231.27,-3103.11,3103.11,9629288.51,5420501.0,2328.2,15049786.0,3879.41,-3087.76,4287.48,25997352.91,60160512.0,7094.23,86157865.68,8859.13,86157865.68,9243.05,4057.48,2759.5,29049109.65,52005408.0,3135.68,54153411.31,2770.14,16011545.42,850.84,0.14,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 2},-26177.66,782.81,6.8,-6162.91,147.63,9.0,-4346.7,249.32,8.4,-75539561.28,2549335.2,9.0,-8689.38,147.06,9.0,0.2,0.04,9.0,3372.32,-3372.32,3372.32,11372551.66,1867406.25,1366.53,13239959.0,3638.68,-3356.97,4009.26,22243722.43,28154914.0,4918.93,50398636.75,6811.39,50398636.75,7033.9,3312.78,2483.85,23579785.56,22266330.0,1989.73,29084730.46,2000.89,14449486.5,960.67,0.15,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 3},-26024.51,743.04,6.4,-5918.82,135.62,8.0,-4406.11,154.79,8.8,-67548779.2,2488935.1,8.0,-8216.69,152.01,8.0,0.28,0.03,8.0,3313.82,-3313.82,3313.82,10981399.36,2459441.5,1568.26,13440838.0,3666.17,-3298.47,3768.64,19799552.52,20354858.0,4237.81,40154410.53,6058.69,40154410.53,6263.83,2986.58,2365.78,20771582.48,14783043.0,1547.85,23596351.38,1856.52,12335726.08,958.55,0.15,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 5},-26084.25,883.22,8.6,-5676.76,111.57,7.0,-4426.01,146.6,9.2,-60742585.44,2119457.23,7.0,-7791.92,136.92,7.0,0.35,0.03,7.0,3233.78,-3233.78,3233.78,10457322.98,745576.38,863.47,11202898.0,3347.07,-3218.42,3574.98,17619981.11,10805521.0,3066.47,28425502.25,5042.88,28425502.25,5294.84,2694.76,2199.88,18482058.12,8354813.5,1184.18,19116340.2,1730.58,6725489.34,624.62,0.15,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 10},-25819.42,603.33,6.0,-5475.29,100.17,6.0,-4059.6,98.93,6.0,-55561399.2,2254516.35,6.0,-7451.76,151.73,6.0,0.41,0.03,6.0,2665.61,-2665.61,2665.61,7105453.13,1410254.0,1187.54,8515705.0,2918.17,-2650.25,2958.73,12330004.56,6487094.0,2402.32,18817098.36,4059.19,18817098.36,4247.76,2303.51,1891.01,13895239.41,4410840.5,846.14,14344192.52,1529.72,8452025.18,879.57,0.16,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 15},-25792.85,860.49,6.2,-5394.82,101.21,5.0,-3948.08,101.17,5.0,-53737049.12,2267867.14,5.0,-7328.35,155.05,5.0,0.43,0.03,5.0,2846.68,-2846.68,2846.68,8103585.9,1382165.25,1175.66,9485750.0,3079.89,-2831.33,3070.26,13006206.25,4676361.5,2043.06,17682567.82,3899.82,17682567.82,4100.45,2233.79,1892.01,14107861.07,3097479.75,708.71,14333956.6,1572.89,8406400.78,932.12,0.16,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 25},-25632.38,1241.5,5.0,-5338.51,87.3,4.0,-3835.03,91.74,4.0,-52415639.04,2077938.52,4.0,-7237.85,143.91,4.0,0.44,0.02,4.0,2907.21,-2907.21,2907.21,8451870.43,756180.19,869.59,9208050.0,3034.48,-2891.86,3097.93,13115106.09,2655763.5,1541.54,15770869.82,3626.5,15770869.82,3911.39,2179.97,1875.61,13816918.24,1739829.25,528.61,13848680.77,1618.44,5589725.91,686.92,0.16,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 50},-25361.86,1248.88,3.6,-5309.04,79.8,3.0,-3797.01,99.53,2.8,-51442156.8,2019652.33,3.0,-7170.39,141.15,3.0,0.45,0.02,3.0,2580.62,-2580.62,2580.62,6659575.59,580981.38,762.22,7240557.5,2690.83,-2565.26,2804.69,10820756.64,1423588.88,1138.86,12244345.53,3137.61,12244345.53,3448.91,2059.17,1718.86,11924853.44,860212.75,355.79,12000481.5,1549.12,3969326.28,591.1,0.18,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 100},-25023.22,1459.06,2.0,-5290.48,81.84,1.4,-3743.5,88.2,2.2,-50906264.8,2037269.76,2.0,-7132.93,143.29,2.0,0.46,0.02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,kNN,{'n_neighbors': 200},-24805.44,1498.61,1.2,-5289.16,83.41,1.6,-3678.39,95.77,1.0,-50651609.12,2011453.68,1.0,-7115.07,141.87,1.0,0.46,0.02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,DecisionTree,{'max_depth': 2},-23264.61,1303.87,1.2,-5663.58,86.39,8.6,-3900.75,195.75,8.8,-54573283.0,2057122.36,5.4,-7385.3,139.69,5.4,0.42,0.03,5.4,3515.51,280.11,280.11,78463.11,14039457.56,3746.93,14117920.67,3757.38,295.47,2374.73,8972894.7,39239660.18,5305.89,48212554.89,6085.97,48212554.89,6284.25,2980.87,1825.8,14702490.3,44908620.92,3329.75,50829848.32,3342.69,48378414.3,2953.09,0.16,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,DecisionTree,{'max_depth': 3},-23751.76,1132.6,2.0,-5447.63,95.02,6.0,-3707.09,200.49,5.2,-52637114.95,2188705.22,3.4,-7252.87,151.47,3.4,0.44,0.03,3.4,4127.39,1370.44,1370.44,1878103.77,20507507.43,4528.52,22385611.2,4731.34,1385.79,2568.45,10649572.05,56798082.04,6700.62,67447654.1,7347.46,67447654.1,7312.53,2954.51,2013.11,17148938.71,49598197.67,3449.6,59206181.57,3669.13,60405337.56,3738.26,0.18,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,DecisionTree,{'max_depth': 4},-24202.59,1145.31,2.8,-5338.11,99.63,3.2,-3728.51,131.05,5.4,-51634472.19,2223099.19,1.2,-7183.35,155.38,1.2,0.45,0.03,1.2,4277.73,372.14,372.14,138489.93,22201369.44,4711.83,22339859.37,4726.51,387.5,2117.38,6967429.51,49962984.28,6332.86,56930413.79,6850.87,56930413.79,6953.37,2610.99,1576.11,10839567.44,45995783.76,3139.73,50150950.13,3161.64,50804567.61,2929.33,0.16,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,DecisionTree,{'max_depth': 5},-24884.75,1351.72,4.0,-5302.17,103.72,1.4,-3691.17,154.07,6.2,-51818092.5,2323236.97,1.8,-7195.96,162.02,1.8,0.45,0.03,1.8,4143.28,335.88,335.88,112812.91,19714888.39,4440.15,19827701.29,4452.83,351.23,2303.6,8199199.81,53999786.64,6484.13,62198986.45,7089.47,62198986.45,7309.5,2841.8,1700.78,12468343.31,50852666.32,3457.72,56135671.85,3455.19,49804217.61,2961.46,0.13,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
lalonde_cps,stratified_standardization,DecisionTree,{'max_depth': 6},-25426.31,1210.62,5.2,-5303.26,111.95,1.6,-3647.53,121.89,3.8,-52550001.27,2389500.8,3.6,-7246.49,165.51,3.6,0.44,0.03,3.6,4035.97,794.75,794.75,631628.99,20835398.79,4564.58,21467027.78,4633.25,810.1,2094.75,7338499.37,58135743.57,6856.9,65474242.94,7325.22,65474242.94,7517.07,2585.0,1717.7,12500516.9,52270456.48,3334.47,58128665.43,3437.34,51072163.73,2994.65,0.13,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
